crm_id,deal_name,company_name,stage,amount,days_stalled,rep_touchpoints,client_engagement_index,calculated_flight_risk,predicted_cycle_days,est_days_left,flight_risk_pct,crm_source
507518529775,Shaw-Mclean - Q3 License,Shaw-Mclean,decisionmakerboughtin,40700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581970651,Martinez LLC - Q3 License,Martinez LLC,presentationscheduled,8400.0,1,0,0.48,10.1,9.0,8.0,10.1,hubspot
507495038201,Jordan-Harper - Q3 License,Jordan-Harper,presentationscheduled,43600.0,1,0,0.48,4.0,9.0,8.0,4.0,hubspot
507520327873,Hamilton LLC - Q3 License,Hamilton LLC,appointmentscheduled,53300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507458468074,Tucker-Hodges - Q3 License,Tucker-Hodges,appointmentscheduled,17100.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507580171511,"Lopez, Campbell and Wilson - Q3 License","Lopez, Campbell and Wilson",appointmentscheduled,17500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507902701,Gamble-Wright - Q3 License,Gamble-Wright,qualifiedtobuy,18800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507581970663,Gonzalez-Mccarthy - Q3 License,Gonzalez-Mccarthy,qualifiedtobuy,45700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507541105881,Mooney-Hickman - Q3 License,Mooney-Hickman,qualifiedtobuy,32800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507500642542,Smith-Gonzalez - Q3 License,Smith-Gonzalez,qualifiedtobuy,26900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507507903674,James PLC - Q3 License,James PLC,presentationscheduled,25100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507476987107,Graves-Baird - Q3 License,Graves-Baird,appointmentscheduled,54000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507541105891,Rogers Group - Q3 License,Rogers Group,appointmentscheduled,38600.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507518530758,Ramirez-Bell - Q3 License,Ramirez-Bell,appointmentscheduled,45000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507551602906,Wright-Jacobson - Q3 License,Wright-Jacobson,presentationscheduled,19500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507447573710,"Garner, Lewis and Kennedy - Q3 License","Garner, Lewis and Kennedy",qualifiedtobuy,14800.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507507903690,Cook-Rodriguez - Q3 License,Cook-Rodriguez,presentationscheduled,33200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507604421855,"Smith, Arnold and Atkins - Q3 License","Smith, Arnold and Atkins",appointmentscheduled,307000.0,1,0,0.48,3.2,8.0,7.0,3.2,hubspot
507549935817,"Maxwell, Rice and Watson - Q3 License","Maxwell, Rice and Watson",qualifiedtobuy,12000.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507560656120,"Hill, Silva and Miller - Q3 License","Hill, Silva and Miller",qualifiedtobuy,37000.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507500643534,Anderson Ltd - Q3 License,Anderson Ltd,qualifiedtobuy,5700.0,1,0,0.48,21.8,8.0,7.0,21.8,hubspot
507535829181,"Martinez, Willis and Barr - Q3 License","Martinez, Willis and Barr",presentationscheduled,27600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507581971652,"Roth, Lee and Griffin - Q3 License","Roth, Lee and Griffin",qualifiedtobuy,30100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507458469083,"Cooper, Swanson and Mayo - Q3 License","Cooper, Swanson and Mayo",qualifiedtobuy,56100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581971657,Ferguson and Sons - Q3 License,Ferguson and Sons,qualifiedtobuy,64800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507478866109,"Dawson, Snow and Malone - Q3 License","Dawson, Snow and Malone",appointmentscheduled,19900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604421871,"Wilson, Graham and Webb - Q3 License","Wilson, Graham and Webb",appointmentscheduled,16100.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507560657094,"Velazquez, Gordon and Johnson - Q3 License","Velazquez, Gordon and Johnson",appointmentscheduled,12100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507580172532,"Hill, Ponce and Roberts - Q3 License","Hill, Ponce and Roberts",contractsent,38100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507562499304,"Mata, Martin and Christensen - Q3 License","Mata, Martin and Christensen",presentationscheduled,13400.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507555243199,Hart-Myers - Q3 License,Hart-Myers,qualifiedtobuy,46200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507528765646,Vargas Inc - Q3 License,Vargas Inc,contractsent,10500.0,1,0,0.48,2.4,9.0,8.0,2.4,hubspot
507511440597,"Gibson, Zimmerman and Warren - Q3 License","Gibson, Zimmerman and Warren",qualifiedtobuy,6800.0,1,0,0.48,15.8,8.0,7.0,15.8,hubspot
507458470133,Arnold-Jackson - Q3 License,Arnold-Jackson,appointmentscheduled,30100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507585344701,"Whitney, Mayo and Clark - Q3 License","Whitney, Mayo and Clark",contractsent,25300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507504100590,"Phillips, Galloway and Garrett - Q3 License","Phillips, Galloway and Garrett",appointmentscheduled,6200.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
507583687928,Holloway and Sons - Q3 License,Holloway and Sons,presentationscheduled,22100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507549935849,"Sanford, Thompson and Bonilla - Q3 License","Sanford, Thompson and Bonilla",appointmentscheduled,35300.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507548055750,"Sandoval, Parrish and Crosby - Q3 License","Sandoval, Parrish and Crosby",qualifiedtobuy,14300.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507514963133,"Scott, Sims and Munoz - Q3 License","Scott, Sims and Munoz",qualifiedtobuy,17900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507475246275,Montoya and Sons - Q3 License,Montoya and Sons,qualifiedtobuy,28800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507475246279,Adams-Perkins - Q3 License,Adams-Perkins,decisionmakerboughtin,46400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507520328904,"Hamilton, Hernandez and Mendoza - Q3 License","Hamilton, Hernandez and Mendoza",appointmentscheduled,6800.0,1,0,0.48,15.8,8.0,7.0,15.8,hubspot
507585344723,White-Lopez - Q3 License,White-Lopez,qualifiedtobuy,21100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544527055,"White, Campbell and Collins - Q3 License","White, Campbell and Collins",appointmentscheduled,67700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507555243231,Roth Ltd - Q3 License,Roth Ltd,contractsent,22700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604423891,"Lopez, Thomas and Simmons - Q3 License","Lopez, Thomas and Simmons",appointmentscheduled,15100.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507502295245,Stout-Waller - Q3 License,Stout-Waller,contractsent,62400.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507509697725,Ramsey and Sons - Q3 License,Ramsey and Sons,qualifiedtobuy,22800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507587049669,"Christensen, Smith and Garcia - Q3 License","Christensen, Smith and Garcia",appointmentscheduled,19800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507549936836,"Michael, Anderson and Carrillo - Q3 License","Michael, Anderson and Carrillo",appointmentscheduled,55100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507585344732,Thomas-Burton - Q3 License,Thomas-Burton,presentationscheduled,199900.0,1,0,0.48,3.2,7.0,6.0,3.2,hubspot
507511442624,Sparks Inc - Q3 License,Sparks Inc,appointmentscheduled,57600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507502295251,Daniels LLC - Q3 License,Daniels LLC,presentationscheduled,75200.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507585344744,"Miller, Taylor and Malone - Q3 License","Miller, Taylor and Malone",presentationscheduled,19800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507535830220,Ochoa-Parker - Q3 License,Ochoa-Parker,qualifiedtobuy,13100.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507562500322,Moore-Brown - Q3 License,Moore-Brown,appointmentscheduled,31300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507539229916,"Adams, Stephens and Smith - Q3 License","Adams, Stephens and Smith",qualifiedtobuy,32400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507495042262,Hunt Group - Q3 License,Hunt Group,contractsent,12500.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507549936880,Dorsey Ltd - Q3 License,Dorsey Ltd,presentationscheduled,40900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507555244238,Mcdaniel-Espinoza - Q3 License,Mcdaniel-Espinoza,decisionmakerboughtin,39700.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507565968580,Vasquez Inc - Q3 License,Vasquez Inc,qualifiedtobuy,44500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507555244244,Jones-Cook - Q3 License,Jones-Cook,qualifiedtobuy,37500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507535830235,Mclean-Gillespie - Q3 License,Mclean-Gillespie,appointmentscheduled,19800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507495042275,Munoz and Sons - Q3 License,Munoz and Sons,qualifiedtobuy,19700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507486096595,Moreno-Greene - Q3 License,Moreno-Greene,qualifiedtobuy,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507576451313,"Coleman, Barry and Mcdaniel - Q3 License","Coleman, Barry and Mcdaniel",presentationscheduled,124000.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507544528096,"Roth, Bailey and Garcia - Q3 License","Roth, Bailey and Garcia",decisionmakerboughtin,30100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507604424905,"Lindsey, Mccormick and Hensley - Q3 License","Lindsey, Mccormick and Hensley",appointmentscheduled,14100.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507469709543,Strickland and Sons - Q3 License,Strickland and Sons,decisionmakerboughtin,311300.0,1,0,0.48,3.2,8.0,7.0,3.2,hubspot
507564220637,Briggs-Wilson - Q3 License,Briggs-Wilson,decisionmakerboughtin,21100.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507548056788,Moyer-Ramirez - Q3 License,Moyer-Ramirez,qualifiedtobuy,41500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507476990184,Morris and Sons - Q3 License,Morris and Sons,qualifiedtobuy,48100.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507583690979,Saunders LLC - Q3 License,Saunders LLC,appointmentscheduled,64000.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507581973743,Snyder-Olson - Q3 License,Snyder-Olson,qualifiedtobuy,126300.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507541108932,Pham Ltd - Q3 License,Pham Ltd,appointmentscheduled,12800.0,1,0,0.48,2.5,8.0,7.0,2.5,hubspot
507473340646,Reyes PLC - Q3 License,Reyes PLC,qualifiedtobuy,24200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507486096617,Rose-Frank - Q3 License,Rose-Frank,presentationscheduled,9700.0,1,0,0.48,6.1,9.0,8.0,6.1,hubspot
507565968619,"Robinson, Miller and Ward - Q3 License","Robinson, Miller and Ward",contractsent,77800.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507541108950,Mcknight Inc - Q3 License,Mcknight Inc,qualifiedtobuy,34300.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507491397839,Grant-Rosario - Q3 License,Grant-Rosario,appointmentscheduled,58100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507514964182,Allison-Delacruz - Q3 License,Allison-Delacruz,qualifiedtobuy,27400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507585348825,Phillips and Sons - Q3 License,Phillips and Sons,decisionmakerboughtin,15200.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507541108967,Hayden Ltd - Q3 License,Hayden Ltd,appointmentscheduled,50200.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507562502331,Bennett Inc - Q3 License,Bennett Inc,presentationscheduled,64700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507475249349,"Hanna, Watson and Miles - Q3 License","Hanna, Watson and Miles",qualifiedtobuy,29400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507491397859,"Perkins, Woods and Wheeler - Q3 License","Perkins, Woods and Wheeler",presentationscheduled,18400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507511444687,Carroll Group - Q3 License,Carroll Group,appointmentscheduled,8500.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507507908812,Cannon Group - Q3 License,Cannon Group,qualifiedtobuy,57300.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507578417390,Jenkins-Rogers - Q3 License,Jenkins-Rogers,decisionmakerboughtin,13700.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507576452313,"Dominguez, Mitchell and Moore - Q3 License","Dominguez, Mitchell and Moore",presentationscheduled,19300.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507572990199,"Johnson, Potter and Gordon - Q3 License","Johnson, Potter and Gordon",qualifiedtobuy,20500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507562503404,Sanders Group - Q3 License,Sanders Group,qualifiedtobuy,9100.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507478870222,"Vaughan, Gibson and Dawson - Q3 License","Vaughan, Gibson and Dawson",qualifiedtobuy,15500.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507458474213,"Lewis, Montgomery and Robinson - Q3 License","Lewis, Montgomery and Robinson",presentationscheduled,16500.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507585350869,Carson PLC - Q3 License,Carson PLC,qualifiedtobuy,8100.0,1,0,0.48,10.1,8.0,7.0,10.1,hubspot
507572991168,Delgado-Sullivan - Q3 License,Delgado-Sullivan,presentationscheduled,81000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507555247304,Martin-Pratt - Q3 License,Martin-Pratt,decisionmakerboughtin,15900.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507475249385,"Coleman, Nelson and Garcia - Q3 License","Coleman, Nelson and Garcia",qualifiedtobuy,37000.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507544529142,Allen and Sons - Q3 License,Allen and Sons,presentationscheduled,77100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507458474226,"Cunningham, Elliott and Tyler - Q3 License","Cunningham, Elliott and Tyler",qualifiedtobuy,19200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507452968156,Walton-Swanson - Q3 License,Walton-Swanson,qualifiedtobuy,83500.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507576452330,Park Inc - Q3 License,Park Inc,appointmentscheduled,235700.0,1,0,0.48,3.2,7.0,6.0,3.2,hubspot
507548057829,Russell-Figueroa - Q3 License,Russell-Figueroa,appointmentscheduled,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507576452331,Matthews Group - Q3 License,Matthews Group,presentationscheduled,52000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507487878387,Willis-Christian - Q3 License,Willis-Christian,qualifiedtobuy,21400.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507518534872,Martin-Fleming - Q3 License,Martin-Fleming,decisionmakerboughtin,55600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507486097639,Mcclure Inc - Q3 License,Mcclure Inc,appointmentscheduled,9200.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507539231942,Mack and Sons - Q3 License,Mack and Sons,qualifiedtobuy,16000.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507507909838,"Black, Chandler and Curtis - Q3 License","Black, Chandler and Curtis",qualifiedtobuy,31700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507452968174,West-Anderson - Q3 License,West-Anderson,presentationscheduled,17800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507544530134,Ward-Chase - Q3 License,Ward-Chase,presentationscheduled,50400.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507469712624,Williams-Marquez - Q3 License,Williams-Marquez,qualifiedtobuy,67600.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507475250384,"Hughes, Clark and Bishop - Q3 License","Hughes, Clark and Bishop",qualifiedtobuy,48000.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507487879360,Rubio PLC - Q3 License,Rubio PLC,appointmentscheduled,108600.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507548058816,Porter Group - Q3 License,Porter Group,presentationscheduled,88500.0,1,0,0.48,3.8,9.0,8.0,3.8,hubspot
507511445705,Davis-White - Q3 License,Davis-White,appointmentscheduled,104700.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507585351877,Case PLC - Q3 License,Case PLC,qualifiedtobuy,14300.0,1,0,0.48,3.6,9.0,8.0,3.6,hubspot
507544530153,Williams-Trevino - Q3 License,Williams-Trevino,appointmentscheduled,85700.0,1,0,0.48,3.8,9.0,8.0,3.8,hubspot
507475250419,Ortiz-Harvey - Q3 License,Ortiz-Harvey,appointmentscheduled,26000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507549939939,"Anderson, Richardson and Kirk - Q3 License","Anderson, Richardson and Kirk",appointmentscheduled,31700.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507447578831,"Cole, Rich and Esparza - Q3 License","Cole, Rich and Esparza",presentationscheduled,51900.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507478871268,"Nicholson, Smith and Farrell - Q3 License","Nicholson, Smith and Farrell",decisionmakerboughtin,23200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507539231963,Bennett-Hudson - Q3 License,Bennett-Hudson,contractsent,59100.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507502298345,Walker Group - Q3 License,Walker Group,appointmentscheduled,46300.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507580183742,"Davis, Owens and Day - Q3 License","Davis, Owens and Day",qualifiedtobuy,24200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507587052785,Rodriguez-White - Q3 License,Rodriguez-White,decisionmakerboughtin,70700.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507539231971,Lowery Group - Q3 License,Lowery Group,appointmentscheduled,26800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507495047386,Gonzalez-Murphy - Q3 License,Gonzalez-Murphy,appointmentscheduled,15000.0,1,0,0.48,3.9,8.0,7.0,3.9,hubspot
507509702890,Park Group - Q3 License,Park Group,contractsent,13600.0,1,0,0.48,3.1,9.0,8.0,3.1,hubspot
507491399884,"Moore, Harrison and Bowman - Q3 License","Moore, Harrison and Bowman",qualifiedtobuy,23900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507452969169,Carroll-Huerta - Q3 License,Carroll-Huerta,contractsent,79800.0,1,0,0.48,3.3,9.0,8.0,3.3,hubspot
507541112001,Irwin-Lewis - Q3 License,Irwin-Lewis,qualifiedtobuy,34600.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507476993267,Parrish Ltd - Q3 License,Parrish Ltd,appointmentscheduled,17600.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507458476256,Miller-Russo - Q3 License,Miller-Russo,qualifiedtobuy,8900.0,1,0,0.48,11.1,9.0,8.0,11.1,hubspot
507535833320,Savage-Warren - Q3 License,Savage-Warren,appointmentscheduled,24900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507565973711,"Orozco, White and Brown - Q3 License","Orozco, White and Brown",presentationscheduled,25500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507473343729,Alvarez-Barker - Q3 License,Alvarez-Barker,qualifiedtobuy,35500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507551608015,Sheppard Group - Q3 License,Sheppard Group,qualifiedtobuy,11400.0,1,0,0.48,3.4,8.0,7.0,3.4,hubspot
507447578860,Gaines-Hudson - Q3 License,Gaines-Hudson,qualifiedtobuy,70800.0,1,0,0.48,3.7,8.0,7.0,3.7,hubspot
507478872305,"Jensen, Morris and Downs - Q3 License","Jensen, Morris and Downs",appointmentscheduled,34800.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507458476269,"Newton, Doyle and Stewart - Q3 License","Newton, Doyle and Stewart",decisionmakerboughtin,29500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507469713638,Lin-Wilson - Q3 License,Lin-Wilson,appointmentscheduled,35400.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507475252424,Reese and Sons - Q3 License,Reese and Sons,qualifiedtobuy,24200.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507528772833,Horton-Schroeder - Q3 License,Horton-Schroeder,decisionmakerboughtin,36500.0,1,0,0.48,4.3,9.0,8.0,4.3,hubspot
507581978815,Turner LLC - Q3 License,Turner LLC,appointmentscheduled,20000.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507486099680,Gutierrez-Bell - Q3 License,Gutierrez-Bell,qualifiedtobuy,15700.0,1,0,0.48,3.5,8.0,7.0,3.5,hubspot
507520332992,"Simmons, Dickson and Rogers - Q3 License","Simmons, Dickson and Rogers",appointmentscheduled,22500.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507447579842,Ellis LLC - Q3 License,Ellis LLC,presentationscheduled,55100.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507487880428,"Graham, Mitchell and Keller - Q3 License","Graham, Mitchell and Keller",decisionmakerboughtin,41900.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507491400926,"Kim, Campbell and Oliver - Q3 License","Kim, Campbell and Oliver",presentationscheduled,7600.0,1,0,0.48,10.8,8.0,7.0,10.8,hubspot
507500649660,Banks PLC - Q3 License,Banks PLC,qualifiedtobuy,22800.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507487880435,Garcia-Brady - Q3 License,Garcia-Brady,decisionmakerboughtin,113500.0,1,0,0.48,3.7,9.0,8.0,3.7,hubspot
507476996309,"Ho, Garcia and Wallace - Q3 License","Ho, Garcia and Wallace",qualifiedtobuy,23900.0,1,0,0.48,3.5,9.0,8.0,3.5,hubspot
507473344719,"Shaffer, Contreras and Christian - Q3 License","Shaffer, Contreras and Christian",qualifiedtobuy,5100.0,1,0,0.48,15.7,8.0,7.0,15.7,hubspot
507541115067,"James, Gonzalez and Harrison - Q3 License","James, Gonzalez and Harrison",contractsent,6000.0,1,0,0.48,22.8,8.0,7.0,22.8,hubspot
006fj00000G33g5AAB,Dickenson Mobile Generators,Dickenson plc,Qualification,15000.0,1,2,0.58,4.4,9.0,8.0,4.4,salesforce
006fj00000G33g6AAB,United Oil Office Portable Generators,United Oil & Gas Corp.,Negotiation/Review,125000.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000G33g9AAB,Grand Hotels Kitchen Generator,Grand Hotels & Resorts Ltd,Id. Decision Makers,15000.0,1,2,0.58,4.4,9.0,8.0,4.4,salesforce
006fj00000G33gAAAR,United Oil Refinery Generators,United Oil & Gas Corp.,Proposal/Price Quote,270000.0,1,2,0.58,3.7,8.0,7.0,3.7,salesforce
006fj00000G33gCAAR,Grand Hotels Guest Portable Generators,Grand Hotels & Resorts Ltd,Value Proposition,250000.0,1,2,0.58,3.7,8.0,7.0,3.7,salesforce
006fj00000G33gFAAR,Pyramid Emergency Generators,Pyramid Construction Inc.,Prospecting,100000.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000G33gGAAR,Express Logistics Portable Truck Generators,Express Logistics and Transport,Value Proposition,80000.0,1,2,0.58,3.8,9.0,8.0,3.8,salesforce
006fj00000G33gHAAR,GenePoint Lab Generators,GenePoint,Id. Decision Makers,60000.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000G33gJAAR,United Oil Installations,United Oil & Gas Corp.,Negotiation/Review,270000.0,1,2,0.58,3.7,8.0,7.0,3.7,salesforce
006fj00000G33gPAAR,University of AZ Installations,University of Arizona,Proposal/Price Quote,100000.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000G33gQAAR,Express Logistics SLA,Express Logistics and Transport,Perception Analysis,120000.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000G33gYAAR,United Oil Plant Standby Generators,United Oil & Gas Corp.,Needs Analysis,675000.0,1,2,0.58,3.7,8.0,7.0,3.7,salesforce
006fj00000G33gZAAR,Edge Emergency Generator,Edge Communications,Id. Decision Makers,35000.0,1,2,0.58,3.8,10.0,9.0,3.8,salesforce
006fj00000GXAVeAAP,"Harrison, Johnson and Roberts - Q3 License","Harrison, Johnson and Roberts",Prospecting,79100.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000GXD5LAAX,White-Estes - Q3 License,White-Estes,Prospecting,25100.0,1,2,0.58,4.0,10.0,9.0,4.0,salesforce
006fj00000GXDzmAAH,"Diaz, Gibbs and Smith - Q3 License","Diaz, Gibbs and Smith",Prospecting,36600.0,1,2,0.58,3.8,10.0,9.0,3.8,salesforce
006fj00000GXEPaAAP,"Garcia, Humphrey and Baker - Q3 License","Garcia, Humphrey and Baker",Value Proposition,89800.0,1,2,0.58,4.3,9.0,8.0,4.3,salesforce
006fj00000GXF3uAAH,Santana-Byrd - Q3 License,Santana-Byrd,Prospecting,14400.0,1,2,0.58,4.1,10.0,9.0,4.1,salesforce
006fj00000GXF8kAAH,"Stanley, Tucker and Lee - Q3 License","Stanley, Tucker and Lee",Prospecting,28700.0,1,2,0.58,4.0,10.0,9.0,4.0,salesforce
006fj00000GXFNGAA5,Jimenez Ltd - Q3 License,Jimenez Ltd,Value Proposition,50800.0,1,2,0.58,3.9,10.0,9.0,3.9,salesforce
006fj00000GXGw2AAH,"Wood, Hunter and Peterson - Q3 License","Wood, Hunter and Peterson",Value Proposition,16900.0,1,2,0.58,4.0,9.0,8.0,4.0,salesforce
006fj00000GXGw3AAH,Wolf-Harris - Q3 License,Wolf-Harris,Prospecting,60900.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000GXGzGAAX,"Williams, Logan and Camacho - Q3 License","Williams, Logan and Camacho",Prospecting,68600.0,1,2,0.58,4.2,9.0,8.0,4.2,salesforce
006fj00000GXH2UAAX,Spence PLC - Q3 License,Spence PLC,Value Proposition,9300.0,1,2,0.58,8.0,10.0,9.0,8.0,salesforce
006fj00000GXHCAAA5,Walsh LLC - Q3 License,Walsh LLC,Prospecting,15900.0,1,2,0.58,4.0,9.0,8.0,4.0,salesforce
